,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,PositionStatus,Pnl,ExitType
619,10-09-2020 13:43,10-09-2020 14:34,BANKNIFTY10SEP2022400CE,27.9,66.1,25,-1,-955,stoploss hit
620,10-09-2020 14:48,10-09-2020 14:56,BANKNIFTY10SEP2022400CE,9.2,18.15,25,-1,-223.75,stoploss hit
621,10-09-2020 13:14,10-09-2020 15:20,BANKNIFTY10SEP2022500CE,32.8,1.1,25,-1,792.5,expiry over
622,17-09-2020 09:32,17-09-2020 15:20,BANKNIFTY17SEP2022300PE,79.1,0.75,25,-1,1958.75,expiry over
623,17-09-2020 10:35,17-09-2020 15:20,BANKNIFTY17SEP2022400PE,74.6,71.7,25,-1,72.5,expiry over
624,24-09-2020 14:00,24-09-2020 14:21,BANKNIFTY24SEP2020700CE,33.55,81.8,25,-1,-1206.25,stoploss hit
625,24-09-2020 09:31,24-09-2020 15:20,BANKNIFTY24SEP2020900CE,98.3,0.2,25,-1,2452.5,expiry over
626,24-09-2020 12:03,24-09-2020 15:20,BANKNIFTY24SEP2020800CE,70.15,0.15,25,-1,1750,expiry over
627,24-09-2020 14:00,24-09-2020 15:20,BANKNIFTY24SEP2021000CE,3.4,0.25,25,1,-78.75,expiry over
628,24-09-2020 14:36,24-09-2020 15:20,BANKNIFTY24SEP2020700CE,22.1,0.2,25,-1,547.5,expiry over
629,24-09-2020 15:03,24-09-2020 15:20,BANKNIFTY24SEP2020600CE,7.5,0.25,25,1,-181.25,expiry over
630,24-09-2020 15:03,24-09-2020 15:20,BANKNIFTY24SEP2020600CE,7.5,0.25,25,-1,181.25,expiry over
631,24-09-2020 15:16,24-09-2020 15:20,BANKNIFTY24SEP2020400CE,72.4,69,25,1,-85,expiry over
632,24-09-2020 15:16,24-09-2020 15:20,BANKNIFTY24SEP2020500CE,2.35,1.25,25,-1,27.5,expiry over
633,24-09-2020 15:20,24-09-2020 15:20,BANKNIFTY24SEP2020400PE,0.5,0.5,25,-1,0,expiry over
634,01-10-2020 10:05,01-10-2020 15:20,BANKNIFTY01OCT2021900PE,86.3,0.15,25,-1,2153.75,expiry over
635,01-10-2020 10:43,01-10-2020 15:20,BANKNIFTY01OCT2022000PE,78.45,0.15,25,-1,1957.5,expiry over
636,01-10-2020 14:03,01-10-2020 15:20,BANKNIFTY01OCT2021800PE,2.65,0.2,25,1,-61.25,expiry over
637,01-10-2020 14:03,01-10-2020 15:20,BANKNIFTY01OCT2022100PE,32.1,0.15,25,-1,798.75,expiry over
638,01-10-2020 14:19,01-10-2020 15:20,BANKNIFTY01OCT2022000PE,4.3,0.15,25,1,-103.75,expiry over
