,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,PositionStatus,Pnl,ExitType,IndexSL
49,2020-05-04 09:35:00,2020-05-06 09:16:00,BANKNIFTY07MAY2020100CE,565.0,48.7,25,-1,12907.499999999998, expiry timeup,20268.05
50,2020-05-06 13:40:00,2020-05-06 14:19:00,BANKNIFTY07MAY2019800PE,358.15,484.95,25,-1,-3170.0000000000005, StopLoss Hit,19589.9
51,2020-05-06 10:55:00,2020-05-06 14:33:00,BANKNIFTY07MAY2019700PE,396.6,535.55,25,-1,-3473.749999999998, StopLoss Hit,19507.45
52,2020-05-07 12:55:00,2020-05-08 09:24:00,BANKNIFTY14MAY2019500CE,583.65,789.05,25,-1,-5134.999999999999, StopLoss Hit,19907.45
53,2020-05-08 09:40:00,2020-05-08 12:21:00,BANKNIFTY14MAY2019900PE,505.65,609.7,25,-1,-2601.250000000002,index sl put,19736.3
54,2020-05-08 15:05:00,2020-05-11 09:36:00,BANKNIFTY14MAY2019400CE,445.0,557.15,25,-1,-2803.7499999999995,index sl call,19644.85
55,2020-05-08 14:15:00,2020-05-12 09:16:00,BANKNIFTY14MAY2019600CE,450.5,71.7,25,-1,9470.0, expiry timeup,19639.05
56,2020-05-11 10:40:00,2020-05-12 09:35:00,BANKNIFTY14MAY2019300CE,465.6,91.3,25,-1,9357.5, expiry timeup,19434.05
57,2020-05-11 12:35:00,2020-05-12 10:05:00,BANKNIFTY14MAY2019200CE,438.9,87.65,25,-1,8781.25, expiry timeup,19292.2
58,2020-05-12 14:55:00,2020-05-12 15:12:00,BANKNIFTY14MAY2018900PE,348.0,462.4,25,-1,-2859.9999999999995, StopLoss Hit,18820.1
59,2020-05-13 09:55:00,2020-05-14 09:17:00,BANKNIFTY14MAY2019600PE,379.15,500.8,25,-1,-3041.250000000001, StopLoss Hit,19508.25
60,2020-05-15 15:05:00,2020-05-18 09:20:00,BANKNIFTY21MAY2018900PE,546.25,722.95,25,-1,-4417.500000000001, StopLoss Hit,18460.3
61,2020-05-14 09:50:00,2020-05-18 09:41:00,BANKNIFTY21MAY2019300CE,571.0,111.0,25,-1,11500.0, expiry timeup,19380.1
62,2020-05-14 10:30:00,2020-05-18 10:29:00,BANKNIFTY21MAY2019200CE,538.45,102.3,25,-1,10903.75, expiry timeup,19341.8
63,2020-05-14 15:15:00,2020-05-18 10:44:00,BANKNIFTY21MAY2019000CE,598.9,118.9,25,-1,12000.0, expiry timeup,19105.45
64,2020-05-18 13:10:00,2020-05-19 09:17:00,BANKNIFTY21MAY2017700CE,456.35,517.5,25,-1,-1528.7499999999995,index sl call,17810.1
65,2020-05-18 10:20:00,2020-05-19 10:49:00,BANKNIFTY21MAY2017900CE,448.0,485.15,25,-1,-928.7499999999994,index sl call,18074.7
66,2020-05-19 11:00:00,2020-05-19 11:11:00,BANKNIFTY21MAY2018100PE,359.2,471.35,25,-1,-2803.750000000001, StopLoss Hit,17989.35
67,2020-05-19 10:30:00,2020-05-19 12:41:00,BANKNIFTY21MAY2018000PE,390.0,462.2,25,-1,-1804.9999999999998,index sl put,17896.7
68,2020-05-19 09:45:00,2020-05-19 13:41:00,BANKNIFTY21MAY2017800PE,474.6,623.95,25,-1,-3733.7500000000005, StopLoss Hit,17586.55
69,2020-05-20 13:30:00,2020-05-20 14:04:00,BANKNIFTY21MAY2017500CE,232.0,307.7,25,-1,-1892.4999999999998, StopLoss Hit,17606.6
70,2020-05-19 13:25:00,2020-05-20 14:26:00,BANKNIFTY21MAY2017700CE,365.15,348.1,25,-1,426.24999999999886,index sl call,17899.85
71,2020-05-19 13:40:00,2020-05-20 14:26:00,BANKNIFTY21MAY2017600CE,354.2,415.45,25,-1,-1531.25,index sl call,17899.85
72,2020-05-20 14:25:00,2020-05-21 09:35:00,BANKNIFTY21MAY2017900PE,245.45,47.55,25,-1,4947.499999999999, expiry timeup,17679.1
73,2020-05-21 09:30:00,2020-05-21 14:17:00,BANKNIFTY28MAY2018100PE,521.85,605.0,25,-1,-2078.7499999999995,index sl put,17887.85
74,2020-05-21 14:50:00,2020-05-22 09:34:00,BANKNIFTY28MAY2017700CE,372.65,494.4,25,-1,-3043.75, StopLoss Hit,17749.65
75,2020-05-22 10:55:00,2020-05-26 09:16:00,BANKNIFTY28MAY2017200CE,392.85,547.95,25,-1,-3877.5000000000005, StopLoss Hit,17334.7
76,2020-05-26 09:40:00,2020-05-26 13:31:00,BANKNIFTY28MAY2017600PE,324.25,422.4,25,-1,-2453.7499999999995, StopLoss Hit,17425.2
77,2020-05-26 14:10:00,2020-05-27 10:18:00,BANKNIFTY28MAY2017400CE,264.0,346.15,25,-1,-2053.7499999999995, StopLoss Hit,17683.2
78,2020-05-22 10:10:00,2020-05-27 12:23:00,BANKNIFTY28MAY2017600CE,473.75,436.9,25,-1,921.2500000000006,index sl call,17962.55
79,2020-05-21 14:20:00,2020-05-27 13:05:00,BANKNIFTY28MAY2017800CE,389.05,342.15,25,-1,1172.500000000001,index sl call,18041.25
80,2020-05-27 10:05:00,2020-05-27 13:37:00,BANKNIFTY28MAY2017600PE,238.3,47.25,25,-1,4776.25, expiry timeup,17584.5
81,2020-05-27 11:50:00,2020-05-27 14:05:00,BANKNIFTY28MAY2017900PE,255.0,46.3,25,-1,5217.5, expiry timeup,17794.4
82,2020-05-27 12:20:00,2020-05-27 14:47:00,BANKNIFTY28MAY2017900PE,201.3,35.7,25,-1,4140.000000000001, expiry timeup,17850.8
83,2020-05-27 15:05:00,2020-05-28 09:18:00,BANKNIFTY28MAY2018700PE,249.6,45.9,25,-1,5092.5, expiry timeup,18535.1
84,2020-05-29 09:50:00,2020-05-29 10:28:00,BANKNIFTY04JUN2018800CE,392.55,493.0,25,-1,-2511.2499999999995,index sl call,18970.75
85,2020-05-28 13:40:00,2020-06-01 09:16:00,BANKNIFTY04JUN2019200CE,405.3,746.85,25,-1,-8538.75, StopLoss Hit,19302.9
86,2020-06-01 14:10:00,2020-06-02 09:25:00,BANKNIFTY04JUN2019900CE,377.35,464.3,25,-1,-2173.7499999999995,index sl call,20040.05
87,2020-05-29 14:45:00,2020-06-02 09:40:00,BANKNIFTY04JUN2019200PE,543.1,107.2,25,-1,10897.5, expiry timeup,19132.85
88,2020-06-01 09:35:00,2020-06-03 09:16:00,BANKNIFTY04JUN2020100PE,487.2,47.1,25,-1,11002.5, expiry timeup,19801.2
89,2020-06-02 10:50:00,2020-06-03 09:16:00,BANKNIFTY04JUN2020100PE,407.1,47.1,25,-1,9000.0, expiry timeup,20062.0
90,2020-06-02 13:30:00,2020-06-03 09:28:00,BANKNIFTY04JUN2020400PE,371.15,72.75,25,-1,7459.999999999999, expiry timeup,20312.85
91,2020-06-03 14:15:00,2020-06-03 14:58:00,BANKNIFTY04JUN2021400PE,260.5,390.85,25,-1,-3258.7500000000005,index sl put,21258.2
92,2020-06-03 13:30:00,2020-06-03 14:59:00,BANKNIFTY04JUN2021300PE,309.7,472.85,25,-1,-4078.750000000001, StopLoss Hit,21041.25
93,2020-06-03 11:20:00,2020-06-03 15:12:00,BANKNIFTY04JUN2021100PE,288.05,308.55,25,-1,-512.5,index sl put,21009.55
94,2020-06-03 15:15:00,2020-06-04 15:14:00,BANKNIFTY04JUN2020900CE,282.0,163.6,25,-1,2960.0, expiry timeup,21066.7
95,2020-06-05 10:00:00,2020-06-05 10:27:00,BANKNIFTY11JUN2020800PE,613.3,750.0,25,-1,-3417.500000000001,index sl put,20550.9
96,2020-06-08 14:10:00,2020-06-09 10:06:00,BANKNIFTY11JUN2021100CE,461.45,556.6,25,-1,-2378.750000000001,index sl call,21357.3
97,2020-06-08 12:50:00,2020-06-09 11:54:00,BANKNIFTY11JUN2021300CE,455.0,558.5,25,-1,-2587.5,index sl call,21500.5
98,2020-06-05 15:25:00,2020-06-09 14:11:00,BANKNIFTY11JUN2021100PE,494.4,524.15,25,-1,-743.75,index sl put,20913.95
99,2020-06-05 14:40:00,2020-06-09 14:46:00,BANKNIFTY11JUN2020900PE,526.35,496.95,25,-1,735.0000000000009,index sl put,20703.45
100,2020-06-09 14:30:00,2020-06-10 15:13:00,BANKNIFTY11JUN2020900CE,339.8,458.75,25,-1,-2973.7499999999995, StopLoss Hit,20996.15
101,2020-06-05 13:55:00,2020-06-10 15:23:00,BANKNIFTY11JUN2020800PE,559.95,105.0,25,-1,11373.750000000002, expiry timeup,20677.85
102,2020-06-09 14:00:00,2020-06-11 11:15:00,BANKNIFTY11JUN2021100CE,373.05,74.0,25,-1,7476.25, expiry timeup,21199.4
103,2020-06-11 15:15:00,2020-06-12 15:11:00,BANKNIFTY18JUN2020500CE,611.35,665.0,25,-1,-1341.2499999999995,index sl call,20714.75
104,2020-06-12 14:45:00,2020-06-15 09:26:00,BANKNIFTY18JUN2020600PE,639.85,732.15,25,-1,-2307.499999999999,index sl put,20274.05
105,2020-06-12 14:05:00,2020-06-15 10:16:00,BANKNIFTY18JUN2020300PE,596.0,657.45,25,-1,-1536.2500000000011,index sl put,20116.2
106,2020-06-15 10:35:00,2020-06-16 09:16:00,BANKNIFTY18JUN2020000CE,468.6,756.65,25,-1,-7201.249999999999, StopLoss Hit,20059.95
107,2020-06-16 09:40:00,2020-06-16 11:41:00,BANKNIFTY18JUN2020500PE,372.65,485.7,25,-1,-2826.2500000000005, StopLoss Hit,20336.55
108,2020-06-16 12:00:00,2020-06-16 12:21:00,BANKNIFTY18JUN2020300PE,369.35,465.0,25,-1,-2391.2499999999995,index sl put,20202.65
109,2020-06-11 12:20:00,2020-06-16 13:00:00,BANKNIFTY18JUN2020800CE,634.05,121.7,25,-1,12808.749999999998, expiry timeup,20903.05
110,2020-06-11 13:35:00,2020-06-16 13:14:00,BANKNIFTY18JUN2020700CE,606.95,110.45,25,-1,12412.500000000002, expiry timeup,20841.75
111,2020-06-15 14:50:00,2020-06-16 13:15:00,BANKNIFTY18JUN2020000PE,511.45,674.2,25,-1,-4068.7500000000014, StopLoss Hit,19862.35
112,2020-06-16 13:35:00,2020-06-16 13:56:00,BANKNIFTY18JUN2019700CE,465.8,569.25,25,-1,-2586.2499999999995,index sl call,20006.95
113,2020-06-16 13:05:00,2020-06-16 14:25:00,BANKNIFTY18JUN2020000CE,371.75,497.35,25,-1,-3140.0000000000005, StopLoss Hit,20286.45
114,2020-06-17 13:45:00,2020-06-17 14:45:00,BANKNIFTY18JUN2020400PE,274.55,357.95,25,-1,-2084.9999999999995, StopLoss Hit,20377.05
115,2020-06-18 09:35:00,2020-06-18 12:02:00,BANKNIFTY25JUN2020100CE,550.2,655.4,25,-1,-2629.999999999998,index sl call,20319.05
116,2020-06-17 15:10:00,2020-06-18 13:23:00,BANKNIFTY18JUN2020200CE,233.25,226.6,25,-1,166.25000000000014,index sl call,20404.95
117,2020-06-18 12:45:00,2020-06-22 09:16:00,BANKNIFTY25JUN2020300PE,541.05,97.75,25,-1,11082.499999999998, expiry timeup,20268.9
118,2020-06-19 15:00:00,2020-06-22 09:22:00,BANKNIFTY25JUN2021300CE,492.05,594.85,25,-1,-2570.0000000000005,index sl call,21583.15
119,2020-06-18 13:40:00,2020-06-22 09:45:00,BANKNIFTY25JUN2020500PE,530.0,105.0,25,-1,10625.0, expiry timeup,20373.45
120,2020-06-22 09:45:00,2020-06-22 11:34:00,BANKNIFTY25JUN2021800PE,508.15,576.6,25,-1,-1711.2500000000011,index sl put,21595.05
121,2020-06-18 14:10:00,2020-06-22 13:59:00,BANKNIFTY25JUN2020700PE,533.15,99.05,25,-1,10852.5, expiry timeup,20468.35
122,2020-06-22 14:05:00,2020-06-22 15:00:00,BANKNIFTY25JUN2022000PE,431.5,566.1,25,-1,-3365.0000000000005, StopLoss Hit,21870.05
123,2020-06-22 13:25:00,2020-06-22 15:06:00,BANKNIFTY25JUN2021900PE,447.3,527.9,25,-1,-2014.999999999999,index sl put,21685.85
124,2020-06-22 11:05:00,2020-06-24 12:49:00,BANKNIFTY25JUN2021700PE,448.85,85.2,25,-1,9091.25, expiry timeup,21581.95
125,2020-06-24 11:15:00,2020-06-24 12:51:00,BANKNIFTY25JUN2022100CE,316.2,402.0,25,-1,-2145.0000000000005,index sl call,22253.55
126,2020-06-23 14:40:00,2020-06-24 13:14:00,BANKNIFTY25JUN2022100PE,330.85,438.0,25,-1,-2678.7499999999995, StopLoss Hit,21902.5
127,2020-06-23 13:30:00,2020-06-24 13:41:00,BANKNIFTY25JUN2022000PE,391.25,394.3,25,-1,-76.25000000000028,index sl put,21807.1
128,2020-06-24 14:05:00,2020-06-25 09:16:00,BANKNIFTY25JUN2021900CE,210.0,10.3,25,-1,4992.5, expiry timeup,21858.6
129,2020-06-24 14:40:00,2020-06-25 09:16:00,BANKNIFTY25JUN2021700CE,225.15,17.4,25,-1,5193.75, expiry timeup,21842.55
130,2020-06-24 15:10:00,2020-06-25 09:17:00,BANKNIFTY25JUN2021400CE,260.2,51.0,25,-1,5230.0, expiry timeup,21592.9
131,2020-06-25 13:25:00,2020-06-25 13:36:00,BANKNIFTY02JUL2021200CE,546.0,671.3,25,-1,-3132.499999999999,index sl call,21358.7
132,2020-06-25 14:10:00,2020-06-26 10:51:00,BANKNIFTY02JUL2021600PE,660.0,750.6,25,-1,-2265.0000000000005,index sl put,21390.9
133,2020-06-29 09:45:00,2020-06-29 12:46:00,BANKNIFTY02JUL2021100CE,470.55,513.0,25,-1,-1061.2499999999998,index sl call,21302.15
134,2020-06-30 09:35:00,2020-06-30 11:55:00,BANKNIFTY02JUL2021600PE,407.0,490.6,25,-1,-2090.0000000000005,index sl put,21440.45
135,2020-06-29 13:30:00,2020-07-01 12:44:00,BANKNIFTY02JUL2021200PE,499.25,88.95,25,-1,10257.5, expiry timeup,21140.65
136,2020-07-01 13:30:00,2020-07-01 13:45:00,BANKNIFTY02JUL2021900PE,250.3,326.8,25,-1,-1912.5, StopLoss Hit,21791.85
137,2020-07-01 10:40:00,2020-07-02 09:16:00,BANKNIFTY02JUL2021500PE,277.8,13.3,25,-1,6612.5, expiry timeup,21506.0
138,2020-07-01 12:00:00,2020-07-02 09:16:00,BANKNIFTY02JUL2021700PE,285.5,29.1,25,-1,6409.999999999999, expiry timeup,21653.65
139,2020-07-01 14:40:00,2020-07-02 09:24:00,BANKNIFTY02JUL2021900PE,228.4,44.35,25,-1,4601.25, expiry timeup,21866.4
140,2020-07-02 09:40:00,2020-07-02 10:22:00,BANKNIFTY09JUL2022300PE,543.55,630.8,25,-1,-2181.25,index sl put,22064.15
141,2020-07-02 14:15:00,2020-07-02 14:46:00,BANKNIFTY09JUL2022200PE,481.7,590.0,25,-1,-2707.5000000000005,index sl put,22037.5
142,2020-07-02 15:15:00,2020-07-06 09:17:00,BANKNIFTY09JUL2021900CE,535.45,553.45,25,-1,-450.0,index sl call,22110.2
143,2020-07-03 13:45:00,2020-07-06 09:16:00,BANKNIFTY09JUL2021800CE,453.35,619.6,25,-1,-4156.25, StopLoss Hit,21864.0
144,2020-07-06 09:25:00,2020-07-07 09:31:00,BANKNIFTY09JUL2022300PE,389.0,436.0,25,-1,-1175.0,index sl put,22107.4
145,2020-07-07 09:50:00,2020-07-07 12:18:00,BANKNIFTY09JUL2022100CE,289.6,347.3,25,-1,-1442.4999999999998,index sl call,22194.75
146,2020-07-07 12:50:00,2020-07-08 13:42:00,BANKNIFTY09JUL2022400PE,330.8,62.4,25,-1,6710.000000000001, expiry timeup,22304.25
147,2020-07-08 13:45:00,2020-07-08 14:40:00,BANKNIFTY09JUL2023100PE,270.45,363.95,25,-1,-2337.5, StopLoss Hit,22843.65
148,2020-07-08 09:55:00,2020-07-08 15:17:00,BANKNIFTY09JUL2022800PE,296.3,328.4,25,-1,-802.4999999999991,index sl put,22550.75
149,2020-07-08 15:20:00,2020-07-09 09:16:00,BANKNIFTY09JUL2022500CE,240.15,323.35,25,-1,-2080.0000000000005, StopLoss Hit,22659.45
150,2020-07-07 15:05:00,2020-07-09 11:08:00,BANKNIFTY09JUL2022600PE,276.7,49.2,25,-1,5687.5, expiry timeup,22533.45
151,2020-07-08 14:50:00,2020-07-09 15:14:00,BANKNIFTY09JUL2022700CE,211.3,180.1,25,-1,780.0000000000005, expiry timeup,22884.45
152,2020-07-13 10:05:00,2020-07-13 11:07:00,BANKNIFTY16JUL2022500PE,349.35,459.65,25,-1,-2757.499999999999, StopLoss Hit,22413.75
153,2020-07-10 11:05:00,2020-07-14 09:19:00,BANKNIFTY16JUL2022600CE,416.25,80.0,25,-1,8406.25, expiry timeup,22667.3
154,2020-07-10 12:05:00,2020-07-14 09:28:00,BANKNIFTY16JUL2022500CE,437.15,87.05,25,-1,8752.5, expiry timeup,22597.4
155,2020-07-10 13:20:00,2020-07-14 10:14:00,BANKNIFTY16JUL2022400CE,445.5,81.3,25,-1,9105.0, expiry timeup,22657.4
156,2020-07-14 13:05:00,2020-07-15 09:17:00,BANKNIFTY16JUL2021300CE,344.05,456.35,25,-1,-2807.5000000000005,index sl call,21433.6
157,2020-07-14 09:45:00,2020-07-15 10:28:00,BANKNIFTY16JUL2021700CE,330.05,349.4,25,-1,-483.74999999999915,index sl call,21858.0
158,2020-07-15 12:30:00,2020-07-15 14:21:00,BANKNIFTY16JUL2021800PE,267.05,361.0,25,-1,-2348.7499999999995, StopLoss Hit,21677.65
159,2020-07-15 09:30:00,2020-07-15 15:09:00,BANKNIFTY16JUL2021700PE,348.05,456.45,25,-1,-2709.9999999999995,index sl put,21343.75
160,2020-07-16 10:00:00,2020-07-16 11:56:00,BANKNIFTY23JUL2021200CE,484.35,597.15,25,-1,-2819.999999999999,index sl call,21387.2
161,2020-07-15 15:05:00,2020-07-16 12:59:00,BANKNIFTY16JUL2021300CE,234.35,44.3,25,-1,4751.25, expiry timeup,21453.25
162,2020-07-17 09:30:00,2020-07-17 11:09:00,BANKNIFTY23JUL2021800PE,447.6,551.15,25,-1,-2588.749999999999,index sl put,21581.5
163,2020-07-16 14:50:00,2020-07-20 14:01:00,BANKNIFTY23JUL2021500PE,446.5,86.4,25,-1,9002.5, expiry timeup,21430.0
164,2020-07-17 15:05:00,2020-07-21 09:16:00,BANKNIFTY23JUL2021900PE,397.4,78.8,25,-1,7964.999999999999, expiry timeup,21817.05
165,2020-07-21 14:40:00,2020-07-22 09:35:00,BANKNIFTY23JUL2022800PE,261.25,355.1,25,-1,-2346.2500000000005, StopLoss Hit,22745.15
166,2020-07-20 14:05:00,2020-07-22 12:54:00,BANKNIFTY23JUL2022400PE,362.9,70.4,25,-1,7312.5, expiry timeup,22313.8
167,2020-07-22 14:10:00,2020-07-22 15:07:00,BANKNIFTY23JUL2022700CE,216.75,291.9,25,-1,-1878.7499999999995, StopLoss Hit,22825.85
168,2020-07-21 09:30:00,2020-07-23 09:42:00,BANKNIFTY23JUL2022700PE,332.0,64.3,25,-1,6692.5, expiry timeup,22644.3
169,2020-07-22 09:50:00,2020-07-23 11:13:00,BANKNIFTY23JUL2022800PE,282.2,54.75,25,-1,5686.25, expiry timeup,22661.8
170,2020-07-23 12:20:00,2020-07-24 09:16:00,BANKNIFTY30JUL2023100PE,483.05,660.0,25,-1,-4423.75, StopLoss Hit,22978.6
171,2020-07-23 11:35:00,2020-07-24 09:35:00,BANKNIFTY30JUL2023000PE,477.85,605.0,25,-1,-3178.7499999999995,index sl put,22691.2
172,2020-07-24 12:15:00,2020-07-24 13:51:00,BANKNIFTY30JUL2022500CE,394.0,431.6,25,-1,-940.0000000000006,index sl call,22622.15
173,2020-07-24 14:15:00,2020-07-27 09:18:00,BANKNIFTY30JUL2022700PE,429.7,564.65,25,-1,-3373.7499999999995, StopLoss Hit,22598.65
174,2020-07-24 09:35:00,2020-07-28 09:47:00,BANKNIFTY30JUL2022700CE,379.05,74.3,25,-1,7618.75, expiry timeup,22778.9
175,2020-07-28 10:45:00,2020-07-28 11:11:00,BANKNIFTY30JUL2021700CE,305.7,356.65,25,-1,-1273.7499999999998,index sl call,21786.6
176,2020-07-27 14:00:00,2020-07-28 14:32:00,BANKNIFTY30JUL2021900CE,387.0,506.85,25,-1,-2996.2500000000005, StopLoss Hit,22062.55
177,2020-07-27 09:50:00,2020-07-29 11:42:00,BANKNIFTY30JUL2022200CE,320.1,313.55,25,-1,163.75000000000028,index sl call,22298.85
178,2020-07-29 12:35:00,2020-07-29 13:38:00,BANKNIFTY30JUL2022400PE,214.6,279.1,25,-1,-1612.5000000000007, StopLoss Hit,22248.75
179,2020-07-29 09:50:00,2020-07-29 14:44:00,BANKNIFTY30JUL2022200PE,242.4,325.4,25,-1,-2074.999999999999, StopLoss Hit,22006.1
180,2020-07-28 14:25:00,2020-07-30 11:10:00,BANKNIFTY30JUL2022100PE,269.2,53.0,25,-1,5405.0, expiry timeup,21906.35
181,2020-07-29 14:40:00,2020-07-30 13:07:00,BANKNIFTY30JUL2022000CE,276.0,46.75,25,-1,5731.25, expiry timeup,22191.35
182,2020-07-30 13:00:00,2020-08-03 12:58:00,BANKNIFTY06AUG2022000CE,411.9,81.9,25,-1,8250.0, expiry timeup,22058.2
183,2020-07-30 14:05:00,2020-08-04 09:29:00,BANKNIFTY06AUG2021800CE,440.0,86.3,25,-1,8842.5, expiry timeup,21891.75
184,2020-08-03 13:00:00,2020-08-04 10:04:00,BANKNIFTY06AUG2021100CE,361.1,429.0,25,-1,-1697.4999999999995,index sl call,21302.6
185,2020-08-04 09:45:00,2020-08-05 09:16:00,BANKNIFTY06AUG2021200PE,308.0,61.45,25,-1,6163.75, expiry timeup,21060.2
186,2020-07-30 15:25:00,2020-08-05 09:36:00,BANKNIFTY06AUG2021600CE,455.0,360.45,25,-1,2363.7500000000005,index sl call,21806.95
187,2020-08-04 10:30:00,2020-08-05 09:50:00,BANKNIFTY06AUG2021400PE,322.8,59.7,25,-1,6577.500000000001, expiry timeup,21325.55
188,2020-08-05 10:20:00,2020-08-05 11:39:00,BANKNIFTY06AUG2021900PE,203.25,265.7,25,-1,-1561.2499999999998, StopLoss Hit,21753.15
189,2020-08-05 15:05:00,2020-08-06 10:19:00,BANKNIFTY06AUG2021400CE,241.8,335.55,25,-1,-2343.75, StopLoss Hit,21648.2
190,2020-08-04 13:20:00,2020-08-06 12:26:00,BANKNIFTY06AUG2021500PE,263.55,49.9,25,-1,5341.25, expiry timeup,21423.3
191,2020-08-05 12:25:00,2020-08-06 12:50:00,BANKNIFTY06AUG2021600CE,222.55,256.0,25,-1,-836.2499999999998,index sl call,21764.05
192,2020-08-06 13:20:00,2020-08-06 13:46:00,BANKNIFTY13AUG2021900PE,396.4,467.8,25,-1,-1785.000000000001,index sl put,21730.95
193,2020-08-06 12:50:00,2020-08-06 14:24:00,BANKNIFTY13AUG2021800PE,401.4,552.5,25,-1,-3777.5000000000005, StopLoss Hit,21573.4
194,2020-08-06 14:50:00,2020-08-07 12:23:00,BANKNIFTY13AUG2021600CE,377.65,442.0,25,-1,-1608.7500000000005,index sl call,21732.25
195,2020-08-10 09:45:00,2020-08-10 10:26:00,BANKNIFTY13AUG2022000PE,297.0,335.55,25,-1,-963.7500000000002,index sl put,21945.7
196,2020-08-10 14:35:00,2020-08-11 09:16:00,BANKNIFTY13AUG2021900CE,292.1,444.8,25,-1,-3817.4999999999995, StopLoss Hit,21917.7
197,2020-08-07 12:20:00,2020-08-11 14:00:00,BANKNIFTY13AUG2021700PE,341.0,66.35,25,-1,6866.249999999999, expiry timeup,21602.3
198,2020-08-11 10:30:00,2020-08-12 09:17:00,BANKNIFTY13AUG2022100PE,214.6,225.85,25,-1,-281.25,index sl put,22039.85
199,2020-08-11 14:45:00,2020-08-12 09:16:00,BANKNIFTY13AUG2022300PE,241.65,348.15,25,-1,-2662.499999999999, StopLoss Hit,22178.75
200,2020-08-12 10:05:00,2020-08-12 11:51:00,BANKNIFTY13AUG2022100CE,226.9,264.15,25,-1,-931.2499999999993,index sl call,22231.85
201,2020-08-12 13:20:00,2020-08-12 13:42:00,BANKNIFTY13AUG2022400PE,215.4,257.65,25,-1,-1056.2499999999993,index sl put,22219.55
202,2020-08-13 09:40:00,2020-08-13 12:18:00,BANKNIFTY20AUG2022400PE,354.2,464.7,25,-1,-2762.5, StopLoss Hit,22214.4
203,2020-08-14 10:50:00,2020-08-14 12:14:00,BANKNIFTY20AUG2022100CE,313.0,372.35,25,-1,-1483.7500000000005,index sl call,22209.45
204,2020-08-13 12:15:00,2020-08-17 14:05:00,BANKNIFTY20AUG2022200CE,392.05,77.35,25,-1,7867.500000000001, expiry timeup,22313.3
205,2020-08-13 15:15:00,2020-08-17 14:11:00,BANKNIFTY20AUG2022200CE,327.0,64.55,25,-1,6561.25, expiry timeup,22334.95
206,2020-08-17 14:15:00,2020-08-17 15:00:00,BANKNIFTY20AUG2021400CE,329.95,437.65,25,-1,-2692.4999999999995, StopLoss Hit,21580.2
207,2020-08-14 13:35:00,2020-08-18 14:56:00,BANKNIFTY20AUG2022100CE,300.35,302.25,25,-1,-47.49999999999943,index sl call,22198.15
208,2020-08-18 11:05:00,2020-08-19 09:17:00,BANKNIFTY20AUG2021800PE,233.0,43.75,25,-1,4731.25, expiry timeup,21799.7
209,2020-08-18 13:55:00,2020-08-19 10:25:00,BANKNIFTY20AUG2021900PE,212.0,41.6,25,-1,4260.0, expiry timeup,21901.15
210,2020-08-20 13:10:00,2020-08-21 09:17:00,BANKNIFTY27AUG2021900CE,359.4,462.6,25,-1,-2580.000000000001,index sl call,22056.6
211,2020-08-20 10:05:00,2020-08-21 09:21:00,BANKNIFTY27AUG2022000CE,372.0,423.55,25,-1,-1288.7500000000002,index sl call,22218.3
212,2020-08-21 10:15:00,2020-08-25 09:16:00,BANKNIFTY27AUG2022300PE,298.5,50.2,25,-1,6207.5, expiry timeup,22264.3
213,2020-08-25 09:45:00,2020-08-25 10:39:00,BANKNIFTY27AUG2023100PE,238.05,325.0,25,-1,-2173.7499999999995, StopLoss Hit,22976.4
214,2020-08-24 09:45:00,2020-08-26 09:16:00,BANKNIFTY27AUG2022600PE,244.35,47.0,25,-1,4933.75, expiry timeup,22575.8
215,2020-08-24 15:10:00,2020-08-26 13:59:00,BANKNIFTY27AUG2022900PE,256.4,49.05,25,-1,5183.749999999999, expiry timeup,22830.1
216,2020-08-25 11:00:00,2020-08-26 14:29:00,BANKNIFTY27AUG2023000PE,272.15,53.5,25,-1,5466.249999999999, expiry timeup,22857.9
217,2020-08-26 09:35:00,2020-08-27 09:16:00,BANKNIFTY27AUG2023300PE,216.5,29.2,25,-1,4682.5, expiry timeup,23185.3
218,2020-08-26 14:05:00,2020-08-27 09:18:00,BANKNIFTY27AUG2023400PE,212.05,41.5,25,-1,4263.75, expiry timeup,23227.0
219,2020-08-26 14:35:00,2020-08-27 09:23:00,BANKNIFTY27AUG2023500PE,259.4,51.45,25,-1,5198.75, expiry timeup,23267.85
220,2020-08-27 11:05:00,2020-08-31 09:16:00,BANKNIFTY03SEP2023600PE,388.15,40.45,25,-1,8692.5, expiry timeup,23561.4
221,2020-08-27 12:10:00,2020-08-31 09:16:00,BANKNIFTY03SEP2023700PE,417.75,47.2,25,-1,9263.75, expiry timeup,23554.5
222,2020-08-28 09:50:00,2020-08-31 09:18:00,BANKNIFTY03SEP2024000PE,349.2,68.55,25,-1,7016.249999999999, expiry timeup,23895.7
223,2020-08-31 10:30:00,2020-08-31 11:10:00,BANKNIFTY03SEP2024600PE,365.85,487.35,25,-1,-3037.5, StopLoss Hit,24407.8
224,2020-08-31 13:20:00,2020-09-01 09:25:00,BANKNIFTY03SEP2023700CE,492.05,658.55,25,-1,-4162.499999999998, StopLoss Hit,23926.65
225,2020-09-01 13:10:00,2020-09-01 13:44:00,BANKNIFTY03SEP2024100PE,335.35,462.0,25,-1,-3166.2499999999995, StopLoss Hit,23909.95
